Account,Account Description,Date,Period,Type,Num,Line,Doc No,Name ID,Name,Memo,Debit,Credit,Currency,Foreign Amount,Reversal Of
1010,Operating Account - First Cascade 4471,01/21/2026,01/2026,Payment,JE-CR-31356,1,PMT-31356,,,,"27,367.32",,USD,,
1010,Operating Account - First Cascade 4471,01/21/2026,01/2026,Payment,JE-CR-31357,1,PMT-31357,,,,"20,507.05",,USD,,
1010,Operating Account - First Cascade 4471,01/22/2026,01/2026,Bill Pmt -Check,JE-CD-7439,3,PAY-D-7439,,,Check 40130,,"11,650.98",USD,,
1010,Operating Account - First Cascade 4471,01/22/2026,01/2026,Bill Pmt -ACH,JE-CD-7440,2,PAY-D-7440,,,,,"9,881.12",USD,,
1010,Operating Account - First Cascade 4471,01/22/2026,01/2026,Bill Pmt -Check,JE-CD-7441,2,PAY-D-7441,,,Check 40131,,"7,884.64",USD,,
1010,Operating Account - First Cascade 4471,01/22/2026,01/2026,Bill Pmt -ACH,JE-CD-7442,2,PAY-D-7442,,,,,"1,898.65",USD,,
1010,Operating Account - First Cascade 4471,01/22/2026,01/2026,Bill Pmt -ACH,JE-CD-7443,2,PAY-D-7443,,,,,"3,844.97",USD,,
1010,Operating Account - First Cascade 4471,01/22/2026,01/2026,Bill Pmt -ACH,JE-CD-7444,2,PAY-D-7444,,,,,"4,159.33",USD,,
1010,Operating Account - First Cascade 4471,01/22/2026,01/2026,Bill Pmt -Check,JE-CD-7445,2,PAY-D-7445,,,Check 40132,,"6,233.95",USD,,
1010,Operating Account - First Cascade 4471,01/22/2026,01/2026,Bill Pmt -Check,JE-CD-7446,2,PAY-D-7446,,,Check 40133,,"15,348.83",USD,,
1010,Operating Account - First Cascade 4471,01/22/2026,01/2026,Bill Pmt -Check,JE-CD-7447,2,PAY-D-7447,,,Check 40134,,"14,155.18",USD,,
1010,Operating Account - First Cascade 4471,01/22/2026,01/2026,Bill Pmt -Check,JE-CD-7448,2,PAY-D-7448,,,Check 40135,,"5,841.33",USD,,
1010,Operating Account - First Cascade 4471,01/22/2026,01/2026,Bill Pmt -ACH,JE-CD-7449,2,PAY-D-7449,,,,,"11,214.25",USD,,
1010,Operating Account - First Cascade 4471,01/22/2026,01/2026,Bill Pmt -Check,JE-CD-7450,2,PAY-D-7450,,,Check 40136,,"6,941.21",USD,,
1010,Operating Account - First Cascade 4471,01/22/2026,01/2026,Bill Pmt -ACH,JE-CD-7451,2,PAY-D-7451,,,,,"3,110.62",USD,,
1010,Operating Account - First Cascade 4471,01/22/2026,01/2026,Bill Pmt -ACH,JE-CD-7452,2,PAY-D-7452,,,,,"14,926.64",USD,,
1010,Operating Account - First Cascade 4471,01/22/2026,01/2026,Bill Pmt -Check,JE-CD-7453,2,PAY-D-7453,,,Check 40137,,"11,506.30",USD,,
1010,Operating Account - First Cascade 4471,01/22/2026,01/2026,Bill Pmt -Check,JE-CD-7454,2,PAY-D-7454,,,Check 40138,,"2,086.35",USD,,
1010,Operating Account - First Cascade 4471,01/22/2026,01/2026,Bill Pmt -Check,JE-CD-7455,2,PAY-D-7455,,,Check 40139,,"7,628.58",USD,,
1010,Operating Account - First Cascade 4471,01/22/2026,01/2026,Bill Pmt -ACH,JE-CD-7456,3,PAY-D-7456,,,,,"11,217.69",USD,,
1010,Operating Account - First Cascade 4471,01/22/2026,01/2026,Bill Pmt -ACH,JE-CD-7457,2,PAY-D-7457,,,,,438.03,USD,,
1010,Operating Account - First Cascade 4471,01/22/2026,01/2026,Bill Pmt -ACH,JE-CD-7458,2,PAY-D-7458,,,,,"7,555.97",USD,,
1010,Operating Account - First Cascade 4471,01/22/2026,01/2026,Bill Pmt -Check,JE-CD-7459,3,PAY-D-7459,,,Check 40140,,"29,321.33",USD,,
1010,Operating Account - First Cascade 4471,01/22/2026,01/2026,Bill Pmt -ACH,JE-CD-7460,2,PAY-D-7460,,,,,"10,529.88",USD,,
1010,Operating Account - First Cascade 4471,01/22/2026,01/2026,Payment,JE-CR-31358,1,PMT-31358,,,,"1,954.82",,USD,,
1010,Operating Account - First Cascade 4471,01/22/2026,01/2026,Payment,JE-CR-31359,1,PMT-31359,,,,"2,342.22",,USD,,
1010,Operating Account - First Cascade 4471,01/22/2026,01/2026,Payment,JE-CR-31360,1,PMT-31360,,,,"22,250.98",,USD,,
1010,Operating Account - First Cascade 4471,01/22/2026,01/2026,Payment,JE-CR-31361,1,PMT-31361,,,,"4,063.79",,USD,,
1010,Operating Account - First Cascade 4471,01/23/2026,01/2026,General Journal,JE-2026-0097,2,,,,,,"5,175.00",USD,,
1010,Operating Account - First Cascade 4471,01/23/2026,01/2026,General Journal,JE-2026-0099,2,,,,,"55,000.00",,USD,,
1010,Operating Account - First Cascade 4471,01/23/2026,01/2026,Payment,JE-CR-31362,1,PMT-31362,,,,"3,190.25",,USD,,
1010,Operating Account - First Cascade 4471,01/23/2026,01/2026,Payment,JE-CR-31363,1,PMT-31363,,,,"3,288.23",,USD,,
1010,Operating Account - First Cascade 4471,01/23/2026,01/2026,Payment,JE-CR-31364,1,PMT-31364,,,,"25,849.00",,USD,,
1010,Operating Account - First Cascade 4471,01/26/2026,01/2026,Payment,JE-CR-31365,1,PMT-31365,,,,"16,152.03",,USD,,
1010,Operating Account - First Cascade 4471,01/26/2026,01/2026,Payment,JE-CR-31366,1,PMT-31366,,,,"1,168.41",,USD,,
1010,Operating Account - First Cascade 4471,01/26/2026,01/2026,Payment,JE-CR-31367,1,PMT-31367,,,,"25,875.31",,USD,,
1010,Operating Account - First Cascade 4471,01/26/2026,01/2026,Payment,JE-CR-31368,1,PMT-31368,,,,910.83,,USD,,
1010,Operating Account - First Cascade 4471,01/26/2026,01/2026,Payment,JE-CR-31369,1,PMT-31369,,,,"14,459.21",,USD,,
1010,Operating Account - First Cascade 4471,01/26/2026,01/2026,Payment,JE-CR-31370,1,PMT-31370,,,,"28,408.48",,USD,,
1010,Operating Account - First Cascade 4471,01/26/2026,01/2026,Payment,JE-CR-31371,1,PMT-31371,,,,"26,764.42",,USD,,
1010,Operating Account - First Cascade 4471,01/26/2026,01/2026,Payment,JE-CR-31372,1,PMT-31372,,,,"28,571.94",,USD,,
1010,Operating Account - First Cascade 4471,01/26/2026,01/2026,Payment,JE-CR-31373,1,PMT-31373,,,,"22,397.64",,USD,,
1010,Operating Account - First Cascade 4471,01/26/2026,01/2026,Payment,JE-CR-31374,1,PMT-31374,,,,"14,939.30",,USD,,
1010,Operating Account - First Cascade 4471,01/26/2026,01/2026,Payment,JE-CR-31375,1,PMT-31375,,,,"13,178.94",,USD,,
1010,Operating Account - First Cascade 4471,01/26/2026,01/2026,Payment,JE-CR-31376,1,PMT-31376,,,,"1,539.17",,USD,,
1010,Operating Account - First Cascade 4471,01/26/2026,01/2026,Payment,JE-CR-31377,1,PMT-31377,,,,"14,264.15",,USD,,
1010,Operating Account - First Cascade 4471,01/26/2026,01/2026,Payment,JE-CR-31378,1,PMT-31378,,,,"1,593.98",,USD,,
1010,Operating Account - First Cascade 4471,01/26/2026,01/2026,Payment,JE-CR-31379,1,PMT-31379,,,,"3,788.52",,USD,,
1010,Operating Account - First Cascade 4471,01/27/2026,01/2026,Payment,JE-CR-31380,1,PMT-31380,,,,"21,083.67",,USD,,
1010,Operating Account - First Cascade 4471,01/28/2026,01/2026,Payment,JE-CR-31381,1,PMT-31381,,,,"4,001.12",,USD,,
1010,Operating Account - First Cascade 4471,01/28/2026,01/2026,Payment,JE-CR-31382,1,PMT-31382,,,,"2,711.03",,USD,,
1010,Operating Account - First Cascade 4471,01/28/2026,01/2026,Payment,JE-CR-31383,1,PMT-31383,,,,"11,041.27",,USD,,
1010,Operating Account - First Cascade 4471,01/28/2026,01/2026,Payment,JE-CR-31384,1,PMT-31384,,,,"25,029.58",,USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Bill Pmt -Check,JE-CD-7461,2,PAY-D-7461,,,Check 40141,,"14,638.22",USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Bill Pmt -Check,JE-CD-7462,2,PAY-D-7462,,,Check 40142,,"3,966.40",USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Bill Pmt -Check,JE-CD-7463,2,PAY-D-7463,,,Check 40143,,567.58,USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Bill Pmt -ACH,JE-CD-7464,2,PAY-D-7464,,,,,"8,614.00",USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Bill Pmt -Check,JE-CD-7465,2,PAY-D-7465,,,Check 40144,,"7,429.25",USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Bill Pmt -ACH,JE-CD-7466,2,PAY-D-7466,,,,,"3,084.45",USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Bill Pmt -Check,JE-CD-7467,2,PAY-D-7467,,,Check 40145,,"9,519.17",USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Bill Pmt -ACH,JE-CD-7468,2,PAY-D-7468,,,,,"2,229.66",USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Bill Pmt -ACH,JE-CD-7469,2,PAY-D-7469,,,,,"10,579.53",USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Bill Pmt -ACH,JE-CD-7470,2,PAY-D-7470,,,,,"1,992.36",USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Bill Pmt -Check,JE-CD-7471,2,PAY-D-7471,,,Check 40146,,"10,575.43",USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Bill Pmt -ACH,JE-CD-7472,3,PAY-D-7472,,,,,"25,407.21",USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Bill Pmt -ACH,JE-CD-7473,2,PAY-D-7473,,,,,"11,556.30",USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Bill Pmt -Check,JE-CD-7474,2,PAY-D-7474,,,Check 40147,,"11,566.44",USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Bill Pmt -ACH,JE-CD-7475,2,PAY-D-7475,,,,,"5,897.00",USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Bill Pmt -ACH,JE-CD-7476,2,PAY-D-7476,,,,,"2,680.02",USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Bill Pmt -ACH,JE-CD-7477,2,PAY-D-7477,,,,,459.94,USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Bill Pmt -Check,JE-CD-7478,2,PAY-D-7478,,,Check 40148,,"10,321.62",USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Bill Pmt -ACH,JE-CD-7479,2,PAY-D-7479,,,,,"4,037.95",USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Bill Pmt -ACH,JE-CD-7480,2,PAY-D-7480,,,,,"3,808.52",USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Bill Pmt -ACH,JE-CD-7481,2,PAY-D-7481,,,,,"1,263.51",USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Bill Pmt -ACH,JE-CD-7482,2,PAY-D-7482,,,,,355.83,USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Bill Pmt -ACH,JE-CD-7483,2,PAY-D-7483,,,,,"11,425.77",USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Bill Pmt -ACH,JE-CD-7484,2,PAY-D-7484,,,,,"2,406.25",USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Bill Pmt -Check,JE-CD-7485,2,PAY-D-7485,,,Check 40149,,"7,463.12",USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Bill Pmt -Check,JE-CD-7486,2,PAY-D-7486,,,Check 40150,,"1,723.00",USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Bill Pmt -ACH,JE-CD-7487,2,PAY-D-7487,,,,,"8,765.25",USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Bill Pmt -ACH,JE-CD-7488,2,PAY-D-7488,,,,,"8,870.01",USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Bill Pmt -Check,JE-CD-7489,2,PAY-D-7489,,,Check 40151,,"5,554.82",USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Bill Pmt -ACH,JE-CD-7490,2,PAY-D-7490,,,,,"11,370.22",USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Bill Pmt -ACH,JE-CD-7491,2,PAY-D-7491,,,,,"14,063.71",USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Bill Pmt -ACH,JE-CD-7492,2,PAY-D-7492,,,,,"11,012.63",USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Bill Pmt -ACH,JE-CD-7493,2,PAY-D-7493,,,,,"15,481.05",USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Bill Pmt -Check,JE-CD-7494,2,PAY-D-7494,,,Check 40152,,"10,544.58",USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Bill Pmt -Check,JE-CD-7495,2,PAY-D-7495,,,Check 40153,,"9,545.78",USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Bill Pmt -Check,JE-CD-7496,2,PAY-D-7496,,,Check 40154,,"13,567.11",USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Bill Pmt -ACH,JE-CD-7497,2,PAY-D-7497,,,,,"15,169.47",USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Bill Pmt -ACH,JE-CD-7498,2,PAY-D-7498,,,,,"8,022.58",USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Bill Pmt -Check,JE-CD-7499,2,PAY-D-7499,,,Check 40155,,"14,788.72",USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Bill Pmt -ACH,JE-CD-7500,2,PAY-D-7500,,,,,"11,263.45",USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Bill Pmt -ACH,JE-CD-7501,2,PAY-D-7501,,,,,"15,781.51",USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Bill Pmt -ACH,JE-CD-7502,2,PAY-D-7502,,,,,"9,615.02",USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Bill Pmt -ACH,JE-CD-7503,2,PAY-D-7503,,,,,"1,708.04",USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Payment,JE-CR-31385,1,PMT-31385,,,,"3,906.86",,USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Payment,JE-CR-31386,1,PMT-31386,,,,"3,987.49",,USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Payment,JE-CR-31387,1,PMT-31387,,,,"27,932.99",,USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Payment,JE-CR-31388,1,PMT-31388,,,,"2,201.87",,USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Payment,JE-CR-31389,1,PMT-31389,,,,"12,093.45",,USD,,
1010,Operating Account - First Cascade 4471,01/29/2026,01/2026,Payment,JE-CR-31390,1,PMT-31390,,,,"21,761.02",,USD,,
1010,Operating Account - First Cascade 4471,01/30/2026,01/2026,General Journal,JE-2026-0116,5,,,,Payroll funding,,"145,703.14",USD,,
1010,Operating Account - First Cascade 4471,01/30/2026,01/2026,Payment,JE-CR-31391,1,PMT-31391,,,,"14,839.25",,USD,,
1010,Operating Account - First Cascade 4471,01/30/2026,01/2026,Payment,JE-CR-31392,1,PMT-31392,,,,"27,137.61",,USD,,
1010,Operating Account - First Cascade 4471,01/30/2026,01/2026,Payment,JE-CR-31393,1,PMT-31393,,,,"25,261.60",,USD,,
1010,Operating Account - First Cascade 4471,01/30/2026,01/2026,Payment,JE-CR-31394,1,PMT-31394,,,,"26,008.67",,USD,,
1010,Operating Account - First Cascade 4471,02/01/2026,02/2026,Bill Pmt -ACH,JE-CD-7504,2,PAY-D-7504,,,,,"4,875.00",USD,,
1010,Operating Account - First Cascade 4471,02/01/2026,02/2026,Bill Pmt -ACH,JE-CD-7505,2,PAY-D-7505,,,,,"8,500.00",USD,,
1010,Operating Account - First Cascade 4471,02/01/2026,02/2026,Bill Pmt -ACH,JE-CD-7506,2,PAY-D-7506,,,,,"6,420.00",USD,,
1010,Operating Account - First Cascade 4471,02/02/2026,02/2026,Payment,JE-CR-31395,1,PMT-31395,,,,"27,972.04",,USD,,
1010,Operating Account - First Cascade 4471,02/02/2026,02/2026,Payment,JE-CR-31396,1,PMT-31396,,,,"2,035.41",,USD,,
1010,Operating Account - First Cascade 4471,02/02/2026,02/2026,Payment,JE-CR-31397,1,PMT-31397,,,,"1,842.58",,USD,,
1010,Operating Account - First Cascade 4471,02/02/2026,02/2026,Payment,JE-CR-31398,1,PMT-31398,,,,"3,222.66",,USD,,
1010,Operating Account - First Cascade 4471,02/02/2026,02/2026,Payment,JE-CR-31399,1,PMT-31399,,,,"20,472.56",,USD,,
1010,Operating Account - First Cascade 4471,02/02/2026,02/2026,Payment,JE-CR-31400,1,PMT-31400,,,,"28,638.45",,USD,,
1010,Operating Account - First Cascade 4471,02/03/2026,02/2026,Payment,JE-CR-31401,1,PMT-31401,,,,"1,458.71",,USD,,
1010,Operating Account - First Cascade 4471,02/03/2026,02/2026,Payment,JE-CR-31402,1,PMT-31402,,,,"1,456.28",,USD,,
1010,Operating Account - First Cascade 4471,02/03/2026,02/2026,Payment,JE-CR-31403,1,PMT-31403,,,,766.13,,USD,,
1010,Operating Account - First Cascade 4471,02/03/2026,02/2026,Payment,JE-CR-31404,1,PMT-31404,,,,"23,128.67",,USD,,
1010,Operating Account - First Cascade 4471,02/03/2026,02/2026,Payment,JE-CR-31405,1,PMT-31405,,,,"3,908.37",,USD,,
1010,Operating Account - First Cascade 4471,02/03/2026,02/2026,Payment,JE-CR-31406,1,PMT-31406,,,,"2,745.65",,USD,,
1010,Operating Account - First Cascade 4471,02/04/2026,02/2026,Payment,JE-CR-31407,1,PMT-31407,,,,"17,495.31",,USD,,
1010,Operating Account - First Cascade 4471,02/04/2026,02/2026,Payment,JE-CR-31408,1,PMT-31408,,,,"15,796.67",,USD,,
1010,Operating Account - First Cascade 4471,02/04/2026,02/2026,Payment,JE-CR-31409,1,PMT-31409,,,,"23,804.64",,USD,,
1010,Operating Account - First Cascade 4471,02/04/2026,02/2026,Payment,JE-CR-31410,1,PMT-31410,,,,"2,245.15",,USD,,
1010,Operating Account - First Cascade 4471,02/04/2026,02/2026,Payment,JE-CR-31411,1,PMT-31411,,,,"2,703.42",,USD,,
1010,Operating Account - First Cascade 4471,02/04/2026,02/2026,Payment,JE-CR-31412,1,PMT-31412,,,,"22,415.61",,USD,,
1010,Operating Account - First Cascade 4471,02/05/2026,02/2026,Bill Pmt -ACH,JE-CD-7507,2,PAY-D-7507,,,,,"1,299.56",USD,,
1010,Operating Account - First Cascade 4471,02/05/2026,02/2026,Bill Pmt -Check,JE-CD-7508,2,PAY-D-7508,,,Check 40156,,"15,054.62",USD,,
1010,Operating Account - First Cascade 4471,02/05/2026,02/2026,Bill Pmt -ACH,JE-CD-7509,2,PAY-D-7509,,,,,"10,979.54",USD,,
1010,Operating Account - First Cascade 4471,02/05/2026,02/2026,Bill Pmt -Check,JE-CD-7510,2,PAY-D-7510,,,Check 40157,,"4,598.67",USD,,
1010,Operating Account - First Cascade 4471,02/05/2026,02/2026,Bill Pmt -Check,JE-CD-7511,2,PAY-D-7511,,,Check 40158,,"9,151.05",USD,,
1010,Operating Account - First Cascade 4471,02/05/2026,02/2026,Bill Pmt -ACH,JE-CD-7512,2,PAY-D-7512,,,,,"7,620.55",USD,,
1010,Operating Account - First Cascade 4471,02/05/2026,02/2026,Bill Pmt -Check,JE-CD-7513,2,PAY-D-7513,,,Check 40159,,"13,562.57",USD,,
1010,Operating Account - First Cascade 4471,02/05/2026,02/2026,Bill Pmt -ACH,JE-CD-7514,3,PAY-D-7514,,,,,"25,295.92",USD,,
1010,Operating Account - First Cascade 4471,02/05/2026,02/2026,Bill Pmt -ACH,JE-CD-7515,3,PAY-D-7515,,,,,"17,706.23",USD,,
1010,Operating Account - First Cascade 4471,02/05/2026,02/2026,Bill Pmt -ACH,JE-CD-7516,2,PAY-D-7516,,,,,"15,339.14",USD,,
1010,Operating Account - First Cascade 4471,02/05/2026,02/2026,Bill Pmt -Check,JE-CD-7517,2,PAY-D-7517,,,Check 40160,,"14,042.95",USD,,
1010,Operating Account - First Cascade 4471,02/05/2026,02/2026,Bill Pmt -Check,JE-CD-7518,3,PAY-D-7518,,,Check 40161,,"19,835.58",USD,,
1010,Operating Account - First Cascade 4471,02/05/2026,02/2026,Bill Pmt -ACH,JE-CD-7519,2,PAY-D-7519,,,,,"3,042.82",USD,,
1010,Operating Account - First Cascade 4471,02/05/2026,02/2026,Bill Pmt -ACH,JE-CD-7520,2,PAY-D-7520,,,,,648.22,USD,,
1010,Operating Account - First Cascade 4471,02/05/2026,02/2026,Bill Pmt -Check,JE-CD-7521,3,PAY-D-7521,,,Check 40162,,"25,126.79",USD,,
1010,Operating Account - First Cascade 4471,02/05/2026,02/2026,Bill Pmt -ACH,JE-CD-7522,3,PAY-D-7522,,,,,"6,580.10",USD,,
1010,Operating Account - First Cascade 4471,02/05/2026,02/2026,Bill Pmt -ACH,JE-CD-7523,2,PAY-D-7523,,,,,"8,704.76",USD,,
1010,Operating Account - First Cascade 4471,02/05/2026,02/2026,Bill Pmt -Check,JE-CD-7524,2,PAY-D-7524,,,Check 40163,,"9,340.26",USD,,
1010,Operating Account - First Cascade 4471,02/05/2026,02/2026,Bill Pmt -ACH,JE-CD-7525,2,PAY-D-7525,,,,,"1,973.63",USD,,
1010,Operating Account - First Cascade 4471,02/05/2026,02/2026,Bill Pmt -ACH,JE-CD-7526,2,PAY-D-7526,,,,,"8,293.83",USD,,
1010,Operating Account - First Cascade 4471,02/05/2026,02/2026,Bill Pmt -Check,JE-CD-7527,3,PAY-D-7527,,,Check 40164,,"23,974.38",USD,,
1010,Operating Account - First Cascade 4471,02/05/2026,02/2026,Bill Pmt -Check,JE-CD-7528,2,PAY-D-7528,,,Check 40165,,"1,589.02",USD,,
1010,Operating Account - First Cascade 4471,02/05/2026,02/2026,Bill Pmt -Check,JE-CD-7529,2,PAY-D-7529,,,Check 40166,,"11,894.04",USD,,
1010,Operating Account - First Cascade 4471,02/05/2026,02/2026,Bill Pmt -ACH,JE-CD-7530,2,PAY-D-7530,,,,,"3,815.87",USD,,
1010,Operating Account - First Cascade 4471,02/05/2026,02/2026,Bill Pmt -ACH,JE-CD-7531,2,PAY-D-7531,,,,,"12,213.34",USD,,
1010,Operating Account - First Cascade 4471,02/05/2026,02/2026,Bill Pmt -ACH,JE-CD-7532,2,PAY-D-7532,,,,,"11,835.92",USD,,
1010,Operating Account - First Cascade 4471,02/05/2026,02/2026,Bill Pmt -ACH,JE-CD-7533,2,PAY-D-7533,,,,,"4,476.58",USD,,
1010,Operating Account - First Cascade 4471,02/05/2026,02/2026,Bill Pmt -Check,JE-CD-7534,2,PAY-D-7534,,,Check 40167,,"5,792.55",USD,,
1010,Operating Account - First Cascade 4471,02/05/2026,02/2026,Bill Pmt -Check,JE-CD-7535,2,PAY-D-7535,,,Check 40168,,"15,512.51",USD,,
1010,Operating Account - First Cascade 4471,02/05/2026,02/2026,Bill Pmt -ACH,JE-CD-7536,2,PAY-D-7536,,,,,757.10,USD,,
1010,Operating Account - First Cascade 4471,02/05/2026,02/2026,Bill Pmt -ACH,JE-CD-7537,2,PAY-D-7537,,,,,"8,892.64",USD,,
1010,Operating Account - First Cascade 4471,02/05/2026,02/2026,Bill Pmt -Check,JE-CD-7538,2,PAY-D-7538,,,Check 40169,,"14,438.98",USD,,
1010,Operating Account - First Cascade 4471,02/05/2026,02/2026,Bill Pmt -ACH,JE-CD-7539,2,PAY-D-7539,,,,,"11,842.08",USD,,
1010,Operating Account - First Cascade 4471,02/05/2026,02/2026,Bill Pmt -ACH,JE-CD-7540,2,PAY-D-7540,,,,,"13,492.58",USD,,
1010,Operating Account - First Cascade 4471,02/05/2026,02/2026,Bill Pmt -ACH,JE-CD-7541,2,PAY-D-7541,,,,,"14,550.46",USD,,
1010,Operating Account - First Cascade 4471,02/05/2026,02/2026,Bill Pmt -ACH,JE-CD-7542,2,PAY-D-7542,,,,,"11,714.42",USD,,
1010,Operating Account - First Cascade 4471,02/05/2026,02/2026,Payment,JE-CR-31413,1,PMT-31413,,,,"3,322.48",,USD,,
1010,Operating Account - First Cascade 4471,02/05/2026,02/2026,Payment,JE-CR-31414,1,PMT-31414,,,,"11,566.90",,USD,,
1010,Operating Account - First Cascade 4471,02/05/2026,02/2026,Payment,JE-CR-31415,1,PMT-31415,,,,"3,301.33",,USD,,
1010,Operating Account - First Cascade 4471,02/05/2026,02/2026,Payment,JE-CR-31416,1,PMT-31416,,,,"11,041.55",,USD,,
1010,Operating Account - First Cascade 4471,02/05/2026,02/2026,Payment,JE-CR-31417,1,PMT-31417,,,,"2,680.20",,USD,,
1010,Operating Account - First Cascade 4471,02/05/2026,02/2026,Payment,JE-CR-31418,1,PMT-31418,,,,"3,285.65",,USD,,
1010,Operating Account - First Cascade 4471,02/06/2026,02/2026,Payment,JE-CR-31419,1,PMT-31419,,,,"3,588.14",,USD,,
1010,Operating Account - First Cascade 4471,02/06/2026,02/2026,Payment,JE-CR-31420,1,PMT-31420,,,,"4,548.40",,USD,,
1010,Operating Account - First Cascade 4471,02/06/2026,02/2026,Payment,JE-CR-31421,1,PMT-31421,,,,"3,165.40",,USD,,
1010,Operating Account - First Cascade 4471,02/06/2026,02/2026,Payment,JE-CR-31422,1,PMT-31422,,,,"11,722.27",,USD,,
